date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:44:07	164092/164092	---M--	200	added ('OK')	font/woff	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/css/fonts/fa-solid-900.woff	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/css/fonts/fa-solid-900.woff	(from https://uiparadox.co.uk/public/templates/gamerx/v2/assets/css/vendor/font-awesome.css)
16:44:08	338716/338716	---M--	200	added ('OK')	font/ttf	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/css/fonts/fa-solid-900.ttf	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/css/fonts/fa-solid-900.ttf	(from https://uiparadox.co.uk/public/templates/gamerx/v2/assets/css/vendor/font-awesome.css)
16:44:08	916985/916985	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/css/fonts/fa-solid-900.svg	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/css/fonts/fa-solid-900.svg	(from https://uiparadox.co.uk/public/templates/gamerx/v2/assets/css/vendor/font-awesome.css)
16:44:08	4178/4178	---M--	200	added ('OK')	image/gif	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/css/fonts/ajax-loader.gif	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/css/fonts/ajax-loader.gif	(from https://uiparadox.co.uk/public/templates/gamerx/v2/assets/css/vendor/slick-theme.css)
16:44:09	522882/522882	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/banner/hero-banner.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/banner/hero-banner.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/assets/css/app.css)
16:44:09	187010/187010	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/banner/hero-banner2.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/banner/hero-banner2.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/assets/css/app.css)
16:44:09	1111/1111	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/backgrounds/kf-bg.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/backgrounds/kf-bg.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/assets/css/app.css)
16:44:09	1075546/1075546	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/banner/hero-banner-3-bg.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/banner/hero-banner-3-bg.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/assets/css/app.css)
16:44:10	212625/212625	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/backgrounds/tc-bg.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/backgrounds/tc-bg.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/assets/css/app.css)
16:44:10	21473/21473	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/backgrounds/t-1.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/backgrounds/t-1.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/assets/css/app.css)
16:44:10	22313/22313	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/backgrounds/t-2.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/backgrounds/t-2.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/assets/css/app.css)
16:44:10	48190/48190	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/backgrounds/t-3.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/backgrounds/t-3.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/assets/css/app.css)
16:44:10	34765/34765	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/backgrounds/t-4.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/backgrounds/t-4.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/assets/css/app.css)
16:44:10	135918/135918	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/backgrounds/banner-bg.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/backgrounds/banner-bg.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/assets/css/app.css)
16:44:11	124924/124924	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/backgrounds/csb.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/backgrounds/csb.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/assets/css/app.css)
16:44:11	231294/231294	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/backgrounds/coming-soon-banner.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/backgrounds/coming-soon-banner.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/assets/css/app.css)
16:44:11	7256/7256	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/backgrounds/coming-soon-banner-sm.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/backgrounds/coming-soon-banner-sm.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/assets/css/app.css)
16:44:11	702/702	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/shapes/cross-vector.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/shapes/cross-vector.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/index-2.html)
16:44:12	1087/1087	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/play.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/play.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/index-2.html)
16:44:12	227159/227159	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/banner/side-image.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/banner/side-image.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/index-2.html)
16:44:13	98767/98767	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/games/slide-1.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/games/slide-1.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/index-2.html)
16:44:13	120922/120922	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/games/slide-2.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/games/slide-2.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/index-2.html)
16:44:19	32320041/32320041	---M--	200	added ('OK')	video/mp4	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/video/movie-video.mp4	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/video/movie-video.mp4	(from https://uiparadox.co.uk/public/templates/gamerx/v2/)
16:44:21	85703/85703	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/games/slide-4.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/games/slide-4.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/index-2.html)
16:44:22	257937/257937	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/streaming/video-img.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/streaming/video-img.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/index-2.html)
16:44:23	1173299/1173299	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/streaming/scroll-img-1.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/streaming/scroll-img-1.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/index-2.html)
16:44:23	9897/9897	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/games/eagle.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/games/eagle.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/index-2.html)
16:44:24	4733/4733	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/games/vs.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/games/vs.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/index-2.html)
16:44:24	11996/11996	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/games/ninja.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/games/ninja.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/index-2.html)
16:44:24	737/737	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/icons/youtube.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/icons/youtube.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/index-2.html)
16:44:24	698/698	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/icons/twitch.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/icons/twitch.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/index-2.html)
16:44:25	11528/11528	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/games/monkey.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/games/monkey.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/index-2.html)
16:44:25	9998/9998	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/games/shark.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/games/shark.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/index-2.html)
16:44:25	10804/10804	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/games/robotic.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/games/robotic.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/index-2.html)
16:44:25	9552/9552	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/games/aligator.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/games/aligator.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/index-2.html)
16:44:26	603/603	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/icons/tiktok.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/icons/tiktok.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/index-2.html)
16:44:26	150201/150201	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/backgrounds/cs-main-img.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/backgrounds/cs-main-img.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/index-2.html)
16:44:26	2686/2686	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/shapes/d-line.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/shapes/d-line.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/index-2.html)
16:44:26	44782/44782	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/streaming/card-1.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/streaming/card-1.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/index-2.html)
16:44:26	51855/51855	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/streaming/card-2.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/streaming/card-2.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/index-2.html)
16:44:27	50360/50360	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/streaming/card-3.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/streaming/card-3.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/index-2.html)
16:44:27	163984/163984	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/games/slide-3.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/games/slide-3.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/index-2.html)
16:44:27	641/641	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/shapes/circle-vector-1.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/shapes/circle-vector-1.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/index-3.html)
16:44:27	393/393	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/shapes/circle-vector-2.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/shapes/circle-vector-2.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/index-3.html)
16:44:27	51249/51249	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/banner/hero-3-image.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/banner/hero-3-image.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/index-3.html)
16:44:28	12831/12831	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/logos/sl.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/logos/sl.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/index-3.html)
16:44:28	26937/26937	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/logos/sl-3.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/logos/sl-3.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/index-3.html)
16:44:28	8919/8919	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/logos/sl-4.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/logos/sl-4.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/index-3.html)
16:44:28	9729/9729	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/logos/sl-2.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/logos/sl-2.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/index-3.html)
16:44:29	3046/3046	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/logos/sl-5.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/logos/sl-5.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/index-3.html)
16:44:29	26896/26896	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/products/gp-2.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/products/gp-2.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/index-3.html)
16:44:29	186813/186813	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/products/gp-1.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/products/gp-1.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/index-3.html)
16:44:30	85684/85684	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/products/gp-4.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/products/gp-4.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/index-3.html)
16:44:30	898/898	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/icons/Quote.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/icons/Quote.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/index-3.html)
16:44:31	97831/97831	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/products/gp-3.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/products/gp-3.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/index-3.html)
16:44:31	42866/42866	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/users/u-1.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/users/u-1.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/index-3.html)
16:44:31	31758/31758	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/users/u-2.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/users/u-2.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/index-3.html)
16:44:31	5938/5938	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/users/live-streamer.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/users/live-streamer.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/stream-detail.html)
16:44:32	453/453	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/icons/Verification.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/icons/Verification.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/stream-detail.html)
16:44:32	474/474	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/icons/Like.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/icons/Like.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/stream-detail.html)
16:44:32	480/480	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/icons/Share.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/icons/Share.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/stream-detail.html)
16:44:32	9899/9899	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/users/cu-1.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/users/cu-1.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/stream-detail.html)
16:44:33	11185/11185	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/users/cu-2.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/users/cu-2.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/stream-detail.html)
16:44:33	10772/10772	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/users/cu-3.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/users/cu-3.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/stream-detail.html)
16:44:33	30466/30466	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/streaming/Video.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/streaming/Video.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/stream-detail.html)
16:44:33	24449/24449	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/streaming/Video-1.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/streaming/Video-1.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/stream-detail.html)
16:44:34	21448/21448	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/streaming/Video-2.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/streaming/Video-2.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/stream-detail.html)
16:44:34	10554/10554	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/streaming/Video-3.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/streaming/Video-3.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/stream-detail.html)
16:44:34	17463/17463	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/streaming/Video-4.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/streaming/Video-4.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/stream-detail.html)
16:44:34	21546/21546	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/streaming/Video-5.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/streaming/Video-5.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/stream-detail.html)
16:44:35	10847/10847	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/streaming/Video-6.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/streaming/Video-6.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/stream-detail.html)
16:44:35	8287/8287	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/streaming/Video-7.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/streaming/Video-7.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/stream-detail.html)
16:44:35	6531/6531	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/logos/t-l-1.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/logos/t-l-1.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/match-result.html)
16:44:35	133716/133716	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2009:48:06%20GMT	https://uiparadox.co.uk/public/templates/gamerx/v2/assets/media/gamers/MVP-01.png	C:/template-sem4-2/uiparadox.co.uk/public/templates/gamerx/v2/assets/media/gamers/MVP-01.png	(from https://uiparadox.co.uk/public/templates/gamerx/v2/match-result.html)
